Tanggal,prices,day_count,month,season,weekday,is_holiday,rolling_mean_7,rolling_mean_30,lag_1,lag_7,lag_30,daily_delta,cpi,Inflasi_total,usd_idr,Temperature,Curah Hujan,Kelembapan,day_in_month,nilai_diff,percentage
2022-12-09,11550.0,1073,12,Wet,4,False,11478.57142857143,11456.666666666666,11550.0,11450.0,11450.0,0.0,126.0977,0.655751052,15590.0,27.66,1.91,77.42,9,Rp0,0.0
2022-12-10,11550.0,1074,12,Wet,5,False,11492.857142857143,11460.0,11550.0,11450.0,11450.0,0.0,126.0977,0.655751052,15590.0,27.55,3.88,80.19,10,Rp0,0.0
2022-12-11,11550.0,1075,12,Wet,6,False,11507.142857142857,11463.333333333334,11550.0,11450.0,11450.0,0.0,126.0977,0.655751052,15590.0,27.15,4.16,82.86,11,Rp0,0.0
2022-12-12,11700.0,1076,12,Wet,0,False,11542.857142857143,11471.666666666666,11550.0,11450.0,11450.0,150.0,126.0977,0.655751052,15582.0,26.83,5.27,83.62,12,Rp150,1.3
2022-12-13,11700.0,1077,12,Wet,1,False,11578.57142857143,11480.0,11700.0,11450.0,11450.0,0.0,126.0977,0.655751052,15676.2998,26.51,10.15,83.38,13,Rp0,0.0
2022-12-14,11900.0,1078,12,Wet,2,False,11642.857142857143,11495.0,11700.0,11450.0,11450.0,200.0,126.0977,0.655751052,15554.7002,26.4,7.33,82.17,14,Rp200,1.71
2022-12-15,11900.0,1079,12,Wet,3,False,11692.857142857143,11510.0,11900.0,11550.0,11450.0,0.0,126.0977,0.655751052,15481.0,26.08,13.55,84.17,15,Rp0,0.0
2022-12-16,11900.0,1080,12,Wet,4,False,11742.857142857143,11525.0,11900.0,11550.0,11450.0,0.0,126.0977,0.655751052,15626.0,26.76,3.78,80.74,16,Rp0,0.0
2022-12-17,11900.0,1081,12,Wet,5,False,11792.857142857143,11540.0,11900.0,11550.0,11450.0,0.0,126.0977,0.655751052,15626.0,26.53,20.21,85.93,17,Rp0,0.0
2022-12-18,11900.0,1082,12,Wet,6,False,11842.857142857143,11555.0,11900.0,11550.0,11450.0,0.0,126.0977,0.655751052,15626.0,26.24,14.09,84.06,18,Rp0,0.0
2022-12-19,11900.0,1083,12,Wet,0,False,11871.42857142857,11570.0,11900.0,11700.0,11450.0,0.0,126.0977,0.655751052,15615.90039,26.69,6.01,84.63,19,Rp0,0.0
2022-12-20,11900.0,1084,12,Wet,1,False,11900.0,11585.0,11900.0,11700.0,11450.0,0.0,126.0977,0.655751052,15567.5,26.88,5.34,84.47,20,Rp0,0.0
2022-12-21,11900.0,1085,12,Wet,2,False,11900.0,11600.0,11900.0,11900.0,11450.0,0.0,126.0977,0.655751052,15556.0,27.05,7.17,85.61,21,Rp0,0.0
2022-12-22,11900.0,1086,12,Wet,3,False,11900.0,11615.0,11900.0,11900.0,11450.0,0.0,126.0977,0.655751052,15513.0,27.16,3.18,85.43,22,Rp0,0.0
2022-12-23,11900.0,1087,12,Wet,4,False,11900.0,11630.0,11900.0,11900.0,11450.0,0.0,126.0977,0.655751052,15563.0,27.57,2.6,81.87,23,Rp0,0.0
2022-12-26,11900.0,1090,12,Wet,0,False,,,,11900.0,11450.0,,126.0977,0.655751052,15565.90039,26.77,3.6,82.73,26,Rp0,0.0
2022-12-27,11900.0,1091,12,Wet,1,False,,,11900.0,11900.0,11450.0,0.0,126.0977,0.655751052,15607.0,26.2,5.67,86.03,27,Rp0,0.0
2022-12-28,11900.0,1092,12,Wet,2,False,,,11900.0,11900.0,11450.0,0.0,126.0977,0.655751052,15617.5,26.17,2.11,86.07,28,Rp0,0.0
2022-12-29,11900.0,1093,12,Wet,3,False,,,11900.0,11900.0,11450.0,0.0,126.0977,0.655751052,15789.0,26.88,3.29,83.08,29,Rp0,0.0
2022-12-30,11900.0,1094,12,Wet,4,False,,,11900.0,11900.0,11450.0,0.0,126.0977,0.655751052,15620.0,26.86,4.95,81.15,30,Rp0,0.0
2022-12-31,11900.0,1095,12,Wet,5,False,,,11900.0,,11450.0,0.0,126.0977,0.655751052,15620.0,26.82,2.67,78.6,31,Rp0,0.0
2023-01-01,11900.0,1096,1,Wet,6,True,11900.0,,11900.0,,11450.0,0.0,126.5306,0.343305231,15620.0,26.25,1.44,84.44,1,Rp0,0.0
2023-01-02,11900.0,1097,1,Wet,0,False,11900.0,,11900.0,11900.0,11450.0,0.0,126.5306,0.343305231,15508.7998,26.5,2.5,82.3,2,Rp0,0.0
2023-01-03,11900.0,1098,1,Wet,1,False,11900.0,,11900.0,11900.0,11450.0,0.0,126.5306,0.343305231,15550.0,25.99,3.06,85.51,3,Rp0,0.0
2023-01-04,11900.0,1099,1,Wet,2,False,11900.0,,11900.0,11900.0,11450.0,0.0,126.5306,0.343305231,15571.7998,26.53,2.43,84.0,4,Rp0,0.0
2023-01-05,11900.0,1100,1,Wet,3,False,11900.0,,11900.0,11900.0,11450.0,0.0,126.5306,0.343305231,15560.0,26.66,2.52,85.91,5,Rp0,0.0
2023-01-06,11900.0,1101,1,Wet,4,False,11900.0,,11900.0,11900.0,11450.0,0.0,126.5306,0.343305231,15620.0,26.59,12.39,86.29,6,Rp0,0.0
2023-01-07,11900.0,1102,1,Wet,5,False,11900.0,,11900.0,11900.0,11550.0,0.0,126.5306,0.343305231,15620.0,26.02,9.65,86.68,7,Rp0,0.0
2023-01-08,11900.0,1103,1,Wet,6,False,11900.0,,11900.0,11900.0,11550.0,0.0,126.5306,0.343305231,15620.0,26.57,3.09,83.45,8,Rp0,0.0
2023-01-09,11900.0,1104,1,Wet,0,False,11900.0,,11900.0,11900.0,11550.0,0.0,126.5306,0.343305231,15602.2998,26.32,10.36,84.4,9,Rp0,0.0
2023-01-10,11900.0,1105,1,Wet,1,False,11900.0,,11900.0,11900.0,11550.0,0.0,126.5306,0.343305231,15580.0,26.38,26.67,85.25,10,Rp0,0.0
2023-01-11,11900.0,1106,1,Wet,2,False,11900.0,,11900.0,11900.0,11700.0,0.0,126.5306,0.343305231,15528.90039,26.77,7.3,81.31,11,Rp0,0.0
2023-01-12,11900.0,1107,1,Wet,3,False,11900.0,,11900.0,11900.0,11700.0,0.0,126.5306,0.343305231,15414.0,26.6,6.99,82.77,12,Rp0,0.0
2023-01-13,11900.0,1108,1,Wet,4,False,11900.0,,11900.0,11900.0,11900.0,0.0,126.5306,0.343305231,15172.0,26.95,3.52,81.84,13,Rp0,0.0
2023-01-14,11900.0,1109,1,Wet,5,False,11900.0,,11900.0,11900.0,11900.0,0.0,126.5306,0.343305231,15172.0,26.91,1.36,83.26,14,Rp0,0.0
2023-01-15,11900.0,1110,1,Wet,6,False,11900.0,,11900.0,11900.0,11900.0,0.0,126.5306,0.343305231,15172.0,26.98,2.53,83.1,15,Rp0,0.0
2023-01-16,11900.0,1111,1,Wet,0,False,11900.0,,11900.0,11900.0,11900.0,0.0,126.5306,0.343305231,15114.7998,26.79,4.67,82.78,16,Rp0,0.0
2023-01-17,12000.0,1112,1,Wet,1,False,11914.285714285714,,11900.0,11900.0,11900.0,100.0,126.5306,0.343305231,15082.0,27.05,2.31,78.59,17,Rp100,0.84
2023-01-18,12000.0,1113,1,Wet,2,False,11928.57142857143,,12000.0,11900.0,11900.0,0.0,126.5306,0.343305231,15162.0,26.06,7.36,83.26,18,Rp0,0.0
2023-01-19,12000.0,1114,1,Wet,3,False,11942.857142857143,,12000.0,11900.0,11900.0,0.0,126.5306,0.343305231,15096.0,26.1,1.64,82.39,19,Rp0,0.0
2023-01-20,12000.0,1115,1,Wet,4,False,11957.142857142857,,12000.0,11900.0,11900.0,0.0,126.5306,0.343305231,15141.0,26.42,10.23,84.83,20,Rp0,0.0
2023-01-21,12000.0,1116,1,Wet,5,False,11971.42857142857,,12000.0,11900.0,11900.0,0.0,126.5306,0.343305231,15141.0,25.35,17.32,82.86,21,Rp0,0.0
2023-01-22,12000.0,1117,1,Wet,6,True,11985.714285714286,,12000.0,11900.0,11900.0,0.0,126.5306,0.343305231,15141.0,25.73,12.97,85.2,22,Rp0,0.0
2023-01-23,12000.0,1118,1,Wet,0,False,12000.0,,12000.0,11900.0,,0.0,126.5306,0.343305231,15055.90039,25.8,32.95,87.07,23,Rp0,0.0
2023-01-24,12000.0,1119,1,Wet,1,False,12000.0,11926.666666666666,12000.0,12000.0,,0.0,126.5306,0.343305231,15007.0,26.05,6.34,86.04,24,Rp0,0.0
2023-01-25,12000.0,1120,1,Wet,2,False,12000.0,11930.0,12000.0,12000.0,11900.0,0.0,126.5306,0.343305231,14955.5,26.12,13.53,87.5,25,Rp0,0.0
2023-01-26,12000.0,1121,1,Wet,3,False,12000.0,11933.333333333334,12000.0,12000.0,11900.0,0.0,126.5306,0.343305231,14938.7002,26.64,33.78,84.93,26,Rp0,0.0
2023-01-27,12000.0,1122,1,Wet,4,False,12000.0,11936.666666666666,12000.0,12000.0,11900.0,0.0,126.5306,0.343305231,14942.5,25.95,35.04,88.59,27,Rp0,0.0
2023-01-28,12000.0,1123,1,Wet,5,False,12000.0,11940.0,12000.0,12000.0,11900.0,0.0,126.5306,0.343305231,14942.5,26.29,10.03,83.61,28,Rp0,0.0
2023-01-29,12000.0,1124,1,Wet,6,False,12000.0,11943.333333333334,12000.0,12000.0,11900.0,0.0,126.5306,0.343305231,14942.5,26.53,2.05,81.49,29,Rp0,0.0
2023-01-30,12000.0,1125,1,Wet,0,False,12000.0,11946.666666666666,12000.0,12000.0,11900.0,0.0,126.5306,0.343305231,14970.40039,26.28,4.47,84.28,30,Rp0,0.0
2023-01-31,12000.0,1126,1,Wet,1,False,12000.0,11950.0,12000.0,12000.0,11900.0,0.0,126.5306,0.343305231,14995.0,26.03,9.34,87.2,31,Rp0,0.0
2023-02-01,12000.0,1127,2,Wet,2,False,12000.0,11953.333333333334,12000.0,12000.0,11900.0,0.0,126.7304,0.157906467,14990.7002,26.38,11.71,86.69,1,Rp0,0.0
2023-02-02,12150.0,1128,2,Wet,3,False,12021.42857142857,11961.666666666666,12000.0,12000.0,11900.0,150.0,126.7304,0.157906467,14855.0,25.5,9.08,86.42,2,Rp150,1.25
2023-02-03,12150.0,1129,2,Wet,4,False,12042.857142857143,11970.0,12150.0,12000.0,11900.0,0.0,126.7304,0.157906467,14881.0,26.42,9.13,85.62,3,Rp0,0.0
2023-02-04,12150.0,1130,2,Wet,5,False,12064.285714285714,11978.333333333334,12150.0,12000.0,11900.0,0.0,126.7304,0.157906467,14881.0,25.68,14.93,86.38,4,Rp0,0.0
2023-02-05,12150.0,1131,2,Wet,6,False,12085.714285714286,11986.666666666666,12150.0,12000.0,11900.0,0.0,126.7304,0.157906467,14881.0,25.71,5.73,83.4,5,Rp0,0.0
2023-02-06,12150.0,1132,2,Wet,0,False,12107.142857142857,11995.0,12150.0,12000.0,11900.0,0.0,126.7304,0.157906467,15078.7998,26.09,3.22,83.91,6,Rp0,0.0
2023-02-07,12150.0,1133,2,Wet,1,False,12128.57142857143,12003.333333333334,12150.0,12000.0,11900.0,0.0,126.7304,0.157906467,15200.0,25.7,23.43,86.27,7,Rp0,0.0
2023-02-08,12150.0,1134,2,Wet,2,False,12150.0,12011.666666666666,12150.0,12000.0,11900.0,0.0,126.7304,0.157906467,15147.0,25.06,22.32,87.21,8,Rp0,0.0
2023-02-09,12150.0,1135,2,Wet,3,False,12150.0,12020.0,12150.0,12150.0,11900.0,0.0,126.7304,0.157906467,15117.0,25.87,0.92,83.92,9,Rp0,0.0
2023-02-10,12150.0,1136,2,Wet,4,False,12150.0,12028.333333333334,12150.0,12150.0,11900.0,0.0,126.7304,0.157906467,15140.0,26.28,2.66,85.27,10,Rp0,0.0
2023-02-11,12150.0,1137,2,Wet,5,False,12150.0,12036.666666666666,12150.0,12150.0,11900.0,0.0,126.7304,0.157906467,15140.0,26.19,4.74,85.88,11,Rp0,0.0
2023-02-12,12150.0,1138,2,Wet,6,False,12150.0,12045.0,12150.0,12150.0,11900.0,0.0,126.7304,0.157906467,15140.0,26.38,3.56,86.02,12,Rp0,0.0
2023-02-13,12200.0,1139,2,Wet,0,False,12157.142857142857,12055.0,12150.0,12150.0,11900.0,50.0,126.7304,0.157906467,15182.2002,26.65,3.33,85.97,13,Rp50,0.41
2023-02-14,12200.0,1140,2,Wet,1,False,12164.285714285714,12065.0,12200.0,12150.0,11900.0,0.0,126.7304,0.157906467,15211.0,26.08,9.5,84.77,14,Rp0,0.0
2023-02-15,12200.0,1141,2,Wet,2,False,12171.42857142857,12075.0,12200.0,12150.0,11900.0,0.0,126.7304,0.157906467,15179.0,26.22,5.57,84.31,15,Rp0,0.0
2023-02-16,12200.0,1142,2,Wet,3,False,12178.57142857143,12081.666666666666,12200.0,12150.0,12000.0,0.0,126.7304,0.157906467,15210.0,26.35,3.1,84.09,16,Rp0,0.0
2023-02-17,12200.0,1143,2,Wet,4,False,12185.714285714286,12088.333333333334,12200.0,12150.0,12000.0,0.0,126.7304,0.157906467,15142.0,26.65,2.33,83.72,17,Rp0,0.0
2023-02-20,12250.0,1146,2,Wet,0,False,,,,12200.0,12000.0,,126.7304,0.157906467,15159.0,26.27,6.11,84.97,20,Rp50,0.41
2023-02-21,12250.0,1147,2,Wet,1,False,,,12250.0,12200.0,12000.0,0.0,126.7304,0.157906467,15162.5,26.21,5.56,85.51,21,Rp0,0.0
2023-02-22,12400.0,1148,2,Wet,2,False,,,12250.0,12200.0,12000.0,150.0,126.7304,0.157906467,15233.0,26.23,5.3,86.62,22,Rp150,1.22
2023-02-23,12400.0,1149,2,Wet,3,False,,,12400.0,12200.0,12000.0,0.0,126.7304,0.157906467,15192.0,26.56,3.0,85.47,23,Rp0,0.0
2023-02-24,12450.0,1150,2,Wet,4,False,,,12400.0,12200.0,12000.0,50.0,126.7304,0.157906467,15210.0,26.82,2.7,84.42,24,Rp50,0.4
2023-02-27,12450.0,1153,2,Wet,0,False,,,,12250.0,12000.0,,126.7304,0.157906467,15257.7002,26.35,8.92,85.53,27,Rp0,0.0
2023-02-28,12450.0,1154,2,Wet,1,False,,,12450.0,12250.0,12000.0,0.0,126.7304,0.157906467,15209.0,26.98,3.96,80.83,28,Rp0,0.0
2023-03-01,12450.0,1155,3,Wet,2,False,,,12450.0,12400.0,12000.0,0.0,126.9525,0.175253925,15240.0,26.84,0.56,78.42,1,Rp0,0.0
2023-03-02,12450.0,1156,3,Wet,3,False,,,12450.0,12400.0,12000.0,0.0,126.9525,0.175253925,15243.0,26.24,6.29,85.61,2,Rp0,0.0
2023-03-03,12750.0,1157,3,Wet,4,False,,,12450.0,12450.0,12000.0,300.0,126.9525,0.175253925,15322.0,26.3,19.19,85.58,3,Rp300,2.41
2023-03-04,12750.0,1158,3,Wet,5,False,,,12750.0,,12150.0,0.0,126.9525,0.175253925,15322.0,25.74,23.46,88.1,4,Rp300,2.41
2023-03-05,12750.0,1159,3,Wet,6,False,12578.57142857143,,12750.0,,12150.0,0.0,126.9525,0.175253925,15322.0,25.97,14.4,87.06,5,Rp300,2.41
2023-03-06,12850.0,1160,3,Wet,0,False,12635.714285714286,,12750.0,12450.0,12150.0,100.0,126.9525,0.175253925,15255.09961,26.35,2.43,85.06,6,Rp100,0.78
2023-03-07,12900.0,1161,3,Wet,1,False,12700.0,,12850.0,12450.0,12150.0,50.0,126.9525,0.175253925,15352.0,26.55,2.33,86.89,7,Rp50,0.39
2023-03-08,12900.0,1162,3,Wet,2,False,12764.285714285714,,12900.0,12450.0,12150.0,0.0,126.9525,0.175253925,15437.0,26.38,1.86,87.45,8,Rp0,0.0
2023-03-09,13100.0,1163,3,Wet,3,False,12857.142857142857,,12900.0,12450.0,12150.0,200.0,126.9525,0.175253925,15450.0,26.6,0.76,84.38,9,Rp200,1.55
2023-03-10,13100.0,1164,3,Wet,4,False,12907.142857142857,,13100.0,12750.0,12150.0,0.0,126.9525,0.175253925,15489.0,26.84,0.31,81.46,10,Rp0,0.0
2023-03-11,13100.0,1165,3,Wet,5,False,12957.142857142857,,13100.0,12750.0,12150.0,0.0,126.9525,0.175253925,15489.0,27.29,0.14,78.86,11,Rp0,0.0
2023-03-12,13100.0,1166,3,Wet,6,False,13007.142857142857,,13100.0,12750.0,12150.0,0.0,126.9525,0.175253925,15489.0,26.97,1.04,82.64,12,Rp0,0.0
2023-03-13,13100.0,1167,3,Wet,0,False,13042.857142857143,,13100.0,12850.0,12150.0,0.0,126.9525,0.175253925,15472.59961,27.07,1.73,81.98,13,Rp0,0.0
2023-03-14,13200.0,1168,3,Wet,1,False,13085.714285714286,,13100.0,12900.0,12150.0,100.0,126.9525,0.175253925,15409.0,26.56,14.03,85.03,14,Rp100,0.76
2023-03-15,13200.0,1169,3,Wet,2,False,13128.57142857143,,13200.0,12900.0,12200.0,0.0,126.9525,0.175253925,15372.0,26.19,6.51,86.54,15,Rp0,0.0
2023-03-16,13200.0,1170,3,Wet,3,False,13142.857142857143,,13200.0,13100.0,12200.0,0.0,126.9525,0.175253925,15479.0,26.99,3.41,78.71,16,Rp0,0.0
2023-03-17,13200.0,1171,3,Wet,4,False,13157.142857142857,,13200.0,13100.0,12200.0,0.0,126.9525,0.175253925,15422.0,26.87,1.76,81.03,17,Rp0,0.0
2023-03-18,13200.0,1172,3,Wet,5,False,13171.42857142857,,13200.0,13100.0,12200.0,0.0,126.9525,0.175253925,15422.0,27.17,2.38,80.05,18,Rp0,0.0
2023-03-20,13150.0,1174,3,Wet,0,False,,,,13100.0,,,126.9525,0.175253925,15368.5,27.0,2.76,86.29,20,-Rp50,-0.38
2023-03-21,13150.0,1175,3,Wet,1,False,,,13150.0,13200.0,,0.0,126.9525,0.175253925,15340.0,27.03,10.87,85.62,21,Rp0,0.0
2023-03-22,13150.0,1176,3,Wet,2,True,,,13150.0,13200.0,12250.0,0.0,126.9525,0.175253925,15294.0,26.21,13.86,86.91,22,Rp0,0.0
2023-03-23,13150.0,1177,3,Wet,3,False,,,13150.0,13200.0,12250.0,0.0,126.9525,0.175253925,15251.0,26.6,2.36,81.83,23,Rp0,0.0
2023-03-24,13100.0,1178,3,Wet,4,False,,,13150.0,13200.0,12400.0,-50.0,126.9525,0.175253925,15047.0,26.92,6.72,85.73,24,-Rp50,-0.38
2023-03-27,13050.0,1181,3,Wet,0,False,,,,13150.0,,,126.9525,0.175253925,15148.0,26.65,5.19,81.51,27,,0.0
2023-03-28,13050.0,1182,3,Wet,1,False,,,13050.0,13150.0,,0.0,126.9525,0.175253925,15107.5,26.8,2.25,79.76,28,Rp0,0.0
2023-03-29,13050.0,1183,3,Wet,2,False,,,13050.0,13150.0,12450.0,0.0,126.9525,0.175253925,15061.0,26.42,10.92,84.26,29,Rp0,0.0
2023-03-30,13050.0,1184,3,Wet,3,False,,,13050.0,13150.0,12450.0,0.0,126.9525,0.175253925,15031.5,26.78,6.26,80.03,30,Rp0,0.0
2023-03-31,13050.0,1185,3,Wet,4,False,,,13050.0,13100.0,12450.0,0.0,126.9525,0.175253925,15020.0,27.16,10.46,82.12,31,Rp0,0.0
2023-04-01,13050.0,1186,4,Dry,5,False,,,13050.0,,12450.0,0.0,127.3743,0.332250251,15020.0,26.54,10.29,84.76,1,Rp0,0.0
2023-04-02,13050.0,1187,4,Dry,6,False,13050.0,,13050.0,,12750.0,0.0,127.3743,0.332250251,15020.0,26.18,12.62,87.45,2,Rp0,0.0
2023-04-03,13050.0,1188,4,Dry,0,False,13050.0,,13050.0,13050.0,12750.0,0.0,127.3743,0.332250251,14988.0,26.53,3.48,85.49,3,,0.0
2023-04-04,13150.0,1189,4,Dry,1,False,13064.285714285714,,13050.0,13050.0,12750.0,100.0,127.3743,0.332250251,14915.0,26.11,29.29,86.73,4,Rp100,0.77
2023-04-05,13150.0,1190,4,Dry,2,False,13078.57142857143,,13150.0,13050.0,12850.0,0.0,127.3743,0.332250251,14958.0,25.96,11.72,84.06,5,Rp0,0.0
2023-04-06,13150.0,1191,4,Dry,3,False,13092.857142857143,,13150.0,13050.0,12900.0,0.0,127.3743,0.332250251,14956.0,26.63,3.71,79.26,6,Rp0,0.0
2023-04-10,13150.0,1195,4,Dry,0,True,,,,13050.0,13100.0,,127.3743,0.332250251,14906.0,27.22,2.0,82.99,10,,0.0
2023-04-11,13150.0,1196,4,Dry,1,False,,,13150.0,13150.0,13100.0,0.0,127.3743,0.332250251,14955.0,27.17,2.21,83.57,11,Rp0,0.0
2023-04-12,13150.0,1197,4,Dry,2,False,,,13150.0,13150.0,13100.0,0.0,127.3743,0.332250251,14913.0,27.54,0.98,81.28,12,Rp0,0.0
2023-04-13,13150.0,1198,4,Dry,3,False,,,13150.0,13150.0,13200.0,0.0,127.3743,0.332250251,14823.5,27.48,1.91,79.72,13,Rp0,0.0
2023-04-14,13150.0,1199,4,Dry,4,False,,,13150.0,,13200.0,0.0,127.3743,0.332250251,14720.0,27.02,6.82,82.89,14,Rp0,0.0
2023-04-15,13150.0,1200,4,Dry,5,False,,,13150.0,,13200.0,0.0,127.3743,0.332250251,14720.0,27.32,3.98,81.59,15,Rp0,0.0
2023-04-17,13150.0,1202,4,Dry,0,False,,,,13150.0,13200.0,,127.3743,0.332250251,14693.0,27.82,0.62,78.34,17,Rp0,0.0
2023-04-18,13200.0,1203,4,Dry,1,False,,,13150.0,13150.0,,50.0,127.3743,0.332250251,14860.0,27.29,4.67,81.67,18,Rp50,0.38
2023-04-19,13200.0,1204,4,Dry,2,False,,,13200.0,13150.0,13150.0,0.0,127.3743,0.332250251,14890.0,28.0,1.1,74.83,19,Rp0,0.0
2023-04-20,13200.0,1205,4,Dry,3,False,,,13200.0,13150.0,13150.0,0.0,127.3743,0.332250251,15006.0,28.11,2.06,78.16,20,Rp0,0.0
2023-04-21,13200.0,1206,4,Dry,4,False,,,13200.0,13150.0,13150.0,0.0,127.3743,0.332250251,14946.0,28.07,1.71,77.33,21,Rp0,0.0
2023-04-24,13200.0,1209,4,Dry,0,False,,,,13150.0,,,127.3743,0.332250251,14838.0,27.81,1.34,80.75,24,,0.0
2023-04-25,13200.0,1210,4,Dry,1,False,,,13200.0,13200.0,,0.0,127.3743,0.332250251,14945.0,28.1,0.18,78.06,25,Rp0,0.0
2023-04-26,13200.0,1211,4,Dry,2,False,,,13200.0,13200.0,13050.0,0.0,127.3743,0.332250251,14935.0,27.69,0.74,82.46,26,Rp0,0.0
2023-04-27,13200.0,1212,4,Dry,3,False,,,13200.0,13200.0,13050.0,0.0,127.3743,0.332250251,14841.5,27.84,1.31,82.32,27,Rp0,0.0
2023-04-28,13200.0,1213,4,Dry,4,False,,,13200.0,13200.0,13050.0,0.0,127.3743,0.332250251,14684.0,27.64,7.82,83.42,28,Rp0,0.0
2023-04-29,13200.0,1214,4,Dry,5,False,,,13200.0,,13050.0,0.0,127.3743,0.332250251,14684.0,27.8,9.84,81.64,29,Rp0,0.0
2023-04-30,13200.0,1215,4,Dry,6,False,13200.0,,13200.0,,13050.0,0.0,127.3743,0.332250251,14684.0,27.35,12.05,80.31,30,Rp0,0.0
2023-05-01,13200.0,1216,5,Dry,0,True,13200.0,,13200.0,13200.0,13050.0,0.0,127.4853,0.087144738,14663.0,26.98,5.81,82.23,1,Rp0,0.0
2023-05-02,13000.0,1217,5,Dry,1,False,13171.42857142857,,13200.0,13200.0,13050.0,-200.0,127.4853,0.087144738,14671.5,28.06,3.11,78.86,2,-Rp200,-1.52
2023-05-03,13000.0,1218,5,Dry,2,False,13142.857142857143,,13000.0,13200.0,13050.0,0.0,127.4853,0.087144738,14752.5,27.87,7.87,83.07,3,Rp0,0.0
2023-05-04,13050.0,1219,5,Dry,3,False,13121.42857142857,,13000.0,13200.0,13150.0,50.0,127.4853,0.087144738,14680.5,27.66,4.18,82.16,4,Rp50,0.38
2023-05-05,13050.0,1220,5,Dry,4,False,13100.0,,13050.0,13200.0,13150.0,0.0,127.4853,0.087144738,14700.0,27.9,9.23,80.17,5,Rp0,0.0
2023-05-06,13050.0,1221,5,Dry,5,False,13078.57142857143,,13050.0,13200.0,13150.0,0.0,127.4853,0.087144738,14700.0,28.0,12.88,80.9,6,Rp0,0.0
2023-05-07,13050.0,1222,5,Dry,6,False,13057.142857142857,,13050.0,13200.0,,0.0,127.4853,0.087144738,14700.0,28.01,4.66,79.31,7,Rp0,0.0
2023-05-08,13050.0,1223,5,Dry,0,False,13035.714285714286,,13050.0,13200.0,,0.0,127.4853,0.087144738,14668.0,27.88,5.66,80.66,8,,0.0
2023-05-09,13050.0,1224,5,Dry,1,False,13042.857142857143,,13050.0,13000.0,,0.0,127.4853,0.087144738,14750.0,27.47,2.3,84.13,9,Rp0,0.0
2023-05-10,13050.0,1225,5,Dry,2,False,13050.0,,13050.0,13000.0,13150.0,0.0,127.4853,0.087144738,14767.0,27.7,2.01,82.01,10,Rp0,0.0
2023-05-11,13050.0,1226,5,Dry,3,False,13050.0,,13050.0,13050.0,13150.0,0.0,127.4853,0.087144738,14691.0,28.47,2.56,78.64,11,Rp0,0.0
2023-05-12,13050.0,1227,5,Dry,4,False,13050.0,,13050.0,13050.0,13150.0,0.0,127.4853,0.087144738,14770.5,28.39,1.83,80.97,12,Rp0,0.0
2023-05-13,13050.0,1228,5,Dry,5,False,13050.0,,13050.0,13050.0,13150.0,0.0,127.4853,0.087144738,14770.5,28.12,1.71,80.45,13,Rp0,0.0
2023-05-14,13050.0,1229,5,Dry,6,False,13050.0,,13050.0,13050.0,13150.0,0.0,127.4853,0.087144738,14770.5,28.12,3.75,81.38,14,Rp0,0.0
2023-05-15,13050.0,1230,5,Dry,0,False,13050.0,,13050.0,13050.0,13150.0,0.0,127.4853,0.087144738,14743.0,28.21,4.92,81.49,15,Rp0,0.0
2023-05-16,13050.0,1231,5,Dry,1,False,13050.0,,13050.0,13050.0,,0.0,127.4853,0.087144738,14795.0,27.28,21.4,84.82,16,Rp0,0.0
2023-05-17,13050.0,1232,5,Dry,2,False,13050.0,,13050.0,13050.0,13150.0,0.0,127.4853,0.087144738,14885.0,27.31,7.72,82.59,17,Rp0,0.0
2023-05-18,13050.0,1233,5,Dry,3,False,13050.0,,13050.0,13050.0,13200.0,0.0,127.4853,0.087144738,14876.5,26.85,9.16,81.54,18,Rp0,0.0
2023-05-19,13050.0,1234,5,Dry,4,False,13050.0,,13050.0,13050.0,13200.0,0.0,127.4853,0.087144738,14916.0,27.07,4.83,80.81,19,Rp0,0.0
2023-05-22,13050.0,1237,5,Dry,0,False,,,,13050.0,,,127.4853,0.087144738,14918.0,27.83,4.69,80.78,22,Rp0,0.0
2023-05-23,13050.0,1238,5,Dry,1,False,,,13050.0,13050.0,,0.0,127.4853,0.087144738,14886.0,27.68,2.78,80.54,23,Rp0,0.0
2023-05-24,13050.0,1239,5,Dry,2,False,,,13050.0,13050.0,13200.0,0.0,127.4853,0.087144738,14895.0,27.81,1.85,80.1,24,Rp0,0.0
2023-05-25,13050.0,1240,5,Dry,3,False,,,13050.0,13050.0,13200.0,0.0,127.4853,0.087144738,14945.90039,27.41,13.89,82.27,25,Rp0,0.0
2023-05-26,13050.0,1241,5,Dry,4,False,,,13050.0,13050.0,13200.0,0.0,127.4853,0.087144738,14970.0,26.67,14.84,82.93,26,Rp0,0.0
2023-05-27,13050.0,1242,5,Dry,5,False,,,13050.0,,13200.0,0.0,127.4853,0.087144738,14970.0,27.43,3.71,80.6,27,Rp0,0.0
2023-05-28,13050.0,1243,5,Dry,6,False,13050.0,,13050.0,,13200.0,0.0,127.4853,0.087144738,14970.0,27.53,1.99,83.61,28,Rp0,0.0
2023-05-29,13050.0,1244,5,Dry,0,False,13050.0,,13050.0,13050.0,13200.0,0.0,127.4853,0.087144738,14948.0,27.5,0.47,83.33,29,Rp0,0.0
